dataset,job_title,role_normalized,seniority,salary_usd,country,country_name,year_x,source,country_eurostat,year_int,country_code,year_y,gdp_per_capita_usd,ppp_rate,salary_ppp_usd
LinkedIn,lead data scientist,Data Scientist,Lead,115000.0,US,United States,2024,,US,2024,,,,,
LinkedIn,senior data architect,Data Architect,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,"director, commercial analytics and performance reporting",Data General,Director,,US,United States,2024,,US,2024,,,,,
LinkedIn,data analyst/engineer techno functional analyst (jersey city) x2,Data Analyst,,135200.0,US,United States,2024,,US,2024,,,,,
LinkedIn,databricks data architect,Data Architect,,,US,United States,2024,,US,2024,,,,,
LinkedIn,azure data architect,Data Architect,,,US,United States,2024,,US,2024,,,,,
LinkedIn,principal data engineer,Data Engineer,Principal,,US,United States,2024,,US,2024,,,,,
LinkedIn,head of it & business analytics,Data General,Director,,US,United States,2024,,US,2024,,,,,
LinkedIn,data scientist - equity trading,Data Scientist,,,US,United States,2024,,US,2024,,,,,
LinkedIn,data engineer,Data Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,"consultant/sr.consultant – advance analytics (los angeles, california, usa)",Data General,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,senior machine learning engineer,ML Engineer,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,mental health parity clinical operational data analyst,Data Analyst,,90000.0,US,United States,2024,,US,2024,,,,,
LinkedIn,data analyst,Data Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,data engineer,Data Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,assistant professor of business analytics,Data General,,,US,United States,2024,,US,2024,,,,,
LinkedIn,"manager, analytics",Data General,Manager,104750.0,US,United States,2024,,US,2024,,,,,
LinkedIn,data engineer,Data Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,data scientist (hr metrics),Data Scientist,,,US,United States,2024,,US,2024,,,,,
LinkedIn,senior azure data engineer,Data Engineer,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,data architect- aws cloud,Data Architect,,,US,United States,2024,,US,2024,,,,,
LinkedIn,data analyst,Data Analyst,,92560.0,US,United States,2024,,US,2024,,,,,
LinkedIn,data analyst,Data Analyst,,112320.0,US,United States,2024,,US,2024,,,,,
LinkedIn,senior data engineer,Data Engineer,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,"manager, aws data engineer",Data Engineer,Manager,,US,United States,2024,,US,2024,,,,,
LinkedIn,senior data engineer,Data Engineer,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,director of analytics and insights,Data Analyst,Director,,US,United States,2024,,US,2024,,,,,
LinkedIn,junior data analyst,Data Analyst,Junior,,US,United States,2024,,US,2024,,,,,
LinkedIn,data engineer,Data Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,senior data analyst,Data Analyst,Senior,130000.0,US,United States,2024,,US,2024,,,,,
LinkedIn,aws data architect,Data Architect,,,US,United States,2024,,US,2024,,,,,
LinkedIn,lead data analyst,Data Analyst,Lead,,US,United States,2024,,US,2024,,,,,
LinkedIn,machine learning engineer,ML Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,business intelligence consultant,BI Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,data engineer,Data Engineer,,147500.0,US,United States,2024,,US,2024,,,,,
LinkedIn,lead data scientist,Data Scientist,Lead,,US,United States,2024,,US,2024,,,,,
LinkedIn,data architect,Data Architect,,,US,United States,2024,,US,2024,,,,,
LinkedIn,data scientist - databricks,Data Scientist,,,US,United States,2024,,US,2024,,,,,
LinkedIn,data architect,Data Architect,,,US,United States,2024,,US,2024,,,,,
LinkedIn,data engineer,Data Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,manager data engineering- aws,Data Engineer,Manager,,US,United States,2024,,US,2024,,,,,
LinkedIn,manager data engineering- aws cloud,Data Engineer,Manager,,US,United States,2024,,US,2024,,,,,
LinkedIn,data analyst,Data Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,manager data engineering- aws cloud,Data Engineer,Manager,,US,United States,2024,,US,2024,,,,,
LinkedIn,"senior manager, marketing data & analytics",Marketing Analyst,Manager,120000.0,US,United States,2024,,US,2024,,,,,
LinkedIn,data analyst,Data Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,data scientist (human services experience),Data Scientist,,,US,United States,2024,,US,2024,,,,,
LinkedIn,ai engineer - trust (anti-abuse),AI Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,data engineering architect- aws cloud,Data Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,manager data engineering- aws cloud,Data Engineer,Manager,,US,United States,2024,,US,2024,,,,,
LinkedIn,junior data analyst (logistics),Data Analyst,Junior,,US,United States,2024,,US,2024,,,,,
LinkedIn,systems/data analyst - sql/etl,Data Analyst,,124800.0,US,United States,2024,,US,2024,,,,,
LinkedIn,data analytics project manager,Data Analyst,Manager,125000.0,US,United States,2024,,US,2024,,,,,
LinkedIn,manager data engineering- aws cloud,Data Engineer,Manager,,US,United States,2024,,US,2024,,,,,
LinkedIn,senior associate data engineer - azure cloud,Data Engineer,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,"sr data engineer with aws, python (w2)",Data Engineer,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,senior data analyst,Data Analyst,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,azure data engineer,Data Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,manager data engineering- aws cloud,Data Engineer,Manager,,US,United States,2024,,US,2024,,,,,
LinkedIn,oracle fusion analytics warehouse hcm developer,Data General,,,US,United States,2024,,US,2024,,,,,
LinkedIn,senior data scientist,Data Scientist,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,data engineer,Data Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,sr. analytics engineer,Data Analyst,Senior,130000.0,US,United States,2024,,US,2024,,,,,
LinkedIn,"supply chain, analytics manager",Data Analyst,Manager,,US,United States,2024,,US,2024,,,,,
LinkedIn,data engineer,Data Engineer,,97284.0,US,United States,2024,,US,2024,,,,,
LinkedIn,data analyst,Data Analyst,,124800.0,US,United States,2024,,US,2024,,,,,
LinkedIn,senior associate data engineer - azure cloud,Data Engineer,Senior,128500.0,US,United States,2024,,US,2024,,,,,
LinkedIn,business intelligence analyst,BI Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,vineyard analytics intern,Data General,Intern,,US,United States,2024,,US,2024,,,,,
LinkedIn,digital ads & analytics manager,Data Analyst,Manager,88000.0,US,United States,2024,,US,2024,,,,,
LinkedIn,"senior ai engineer (open world game - combat, npcs)",AI Engineer,Senior,195000.0,US,United States,2024,,US,2024,,,,,
LinkedIn,lead big data engineer (no sponsorship),Data Engineer,Lead,140400.0,US,United States,2024,,US,2024,,,,,
LinkedIn,senior data engineer,Data Engineer,Senior,135000.0,US,United States,2024,,US,2024,,,,,
LinkedIn,data architect,Data Architect,,124250.0,US,United States,2024,,US,2024,,,,,
LinkedIn,cloud data engineer,Data Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,sr. hadoop architect / big data architect,Data Architect,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,principal machine learning engineer (remote),ML Engineer,Principal,,US,United States,2024,,US,2024,,,,,
LinkedIn,"director of business analytics (go-to-market team) - hybrid / atlanta, ga",Data General,Director,145500.0,US,United States,2024,,US,2024,,,,,
LinkedIn,global quality process development & data analytics leader,Data Analyst,Lead,,US,United States,2024,,US,2024,,,,,
LinkedIn,"data analyst (go-to-market team) - hybrid / atlanta, ga",Data Analyst,,78950.0,US,United States,2024,,US,2024,,,,,
LinkedIn,senior data engineer,Data Engineer,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,data scientist,Data Scientist,,108160.0,US,United States,2024,,US,2024,,,,,
LinkedIn,enterprise data architect,Data Architect,,,US,United States,2024,,US,2024,,,,,
LinkedIn,sales director - ai powered predictive analytics as a service at algosrus.com!,Data General,Director,,US,United States,2024,,US,2024,,,,,
LinkedIn,director of marketing analytics,Marketing Analyst,Director,,US,United States,2024,,US,2024,,,,,
LinkedIn,sr. data analytics engineer,Data Analyst,Senior,150800.0,US,United States,2024,,US,2024,,,,,
LinkedIn,data scientist,Data Scientist,,,US,United States,2024,,US,2024,,,,,
LinkedIn,"executive vice president, analytics",Data General,VP,,US,United States,2024,,US,2024,,,,,
LinkedIn,"business intelligence administrator, tableau",BI Analyst,,123200.0,US,United States,2024,,US,2024,,,,,
LinkedIn,data scientist iii,Data Scientist,Senior,124800.0,US,United States,2024,,US,2024,,,,,
LinkedIn,data analyst,Data Analyst,,87360.0,US,United States,2024,,US,2024,,,,,
LinkedIn,financial data analyst,Data Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,business intelligence analyst,BI Analyst,,107500.0,US,United States,2024,,US,2024,,,,,
LinkedIn,senior data analyst - ecommerce & marketing,Data Analyst,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,machine learning data engineer specialist,Data Engineer,,178910.0,US,United States,2024,,US,2024,,,,,
LinkedIn,advanced business intelligence analyst,BI Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,"senior director, workforce planning & analytics",Data General,Director,157200.0,US,United States,2024,,US,2024,,,,,
LinkedIn,data scientist-sr associate,Data Scientist,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,lead data scientist,Data Scientist,Lead,,US,United States,2024,,US,2024,,,,,
LinkedIn,computer vision/ machine learning engineer,ML Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,data engineer,Data Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,data engineer (lead),Data Engineer,Lead,,US,United States,2024,,US,2024,,,,,
LinkedIn,business intelligence analyst,BI Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,data scientist,Data Scientist,,,US,United States,2024,,US,2024,,,,,
LinkedIn,business analytics intern,Data General,Intern,,US,United States,2024,,US,2024,,,,,
LinkedIn,senior machine learning engineer,ML Engineer,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,data scientist (intermediate),Data Scientist,Mid,125990.0,US,United States,2024,,US,2024,,,,,
LinkedIn,"director, decision science analytics – brand marketing",Data Scientist,Director,231395.0,US,United States,2024,,US,2024,,,,,
LinkedIn,data scientist (intermediate),Data Scientist,Mid,,US,United States,2024,,US,2024,,,,,
LinkedIn,data scientist (intermediate),Data Scientist,Mid,,US,United States,2024,,US,2024,,,,,
LinkedIn,"director, data analytics",Data Analyst,Director,,US,United States,2024,,US,2024,,,,,
LinkedIn,lead analytics engineer,Data Analyst,Lead,175475.0,US,United States,2024,,US,2024,,,,,
LinkedIn,senior data analyst,Data Analyst,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,"director, decision science analytics – brand marketing",Data Scientist,Director,,US,United States,2024,,US,2024,,,,,
LinkedIn,data scientist (intermediate),Data Scientist,Mid,,US,United States,2024,,US,2024,,,,,
LinkedIn,"data scientist, marketplace incentives",Data Scientist,,,US,United States,2024,,US,2024,,,,,
LinkedIn,transportation program specialist/ transportation data analyst,Data Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,data engineer - 100% remote - contract to hire (w2),Data Engineer,,156000.0,US,United States,2024,,US,2024,,,,,
LinkedIn,onsite job (only w2 role) :: data analyst :: contract,Data Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,data analyst,Data Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,"principal product manager tech, prime video content analytics",Product Manager,Principal,211950.0,US,United States,2024,,US,2024,,,,,
LinkedIn,gcp data architect,Data Architect,,,US,United States,2024,,US,2024,,,,,
LinkedIn,senior einstein consultant/ data architect (on w2),Data Architect,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,azure data engineer,Data Engineer,,110000.0,US,United States,2024,,US,2024,,,,,
LinkedIn,"senior data scientist, experimentation & personalization",Data Scientist,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,"senior data scientist, experimentation & personalization",Data Scientist,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,"senior data scientist, - ai foundations, personalization",Data Scientist,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,"senior data scientist, experimentation & personalization",Data Scientist,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,"senior data scientist, - ai foundations, personalization",Data Scientist,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,"senior data scientist, - ai foundations, personalization",Data Scientist,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,"senior data scientist, experimentation & personalization",Data Scientist,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,"senior data scientist, - ai foundations, personalization",Data Scientist,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,"analyst, operations analytics & performance",Supply Chain Analyst,,97500.0,US,United States,2024,,US,2024,,,,,
LinkedIn,"analyst, operations analytics & performance",Supply Chain Analyst,,97500.0,US,United States,2024,,US,2024,,,,,
LinkedIn,sr. distinguished data engineer,Data Engineer,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,ml engineer,ML Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,sr. director/head of business intelligence,BI Analyst,Director,265000.0,US,United States,2024,,US,2024,,,,,
LinkedIn,data analyst i,Data Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,data analyst 2,Data Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,data engineer,Data Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,big data engineer/mandarin speaking,Data Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,data engineer,Data Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,azure synapse data engineer,Data Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,intermediate data scientist,Data Scientist,Mid,110000.0,US,United States,2024,,US,2024,,,,,
LinkedIn,senior data analyst,Data Analyst,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,"data manager and analytical support specialist, foster care - 23340",Data Manager,Manager,92301.0,US,United States,2024,,US,2024,,,,,
LinkedIn,senior data analyst,Data Analyst,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,data engineer ii,Data Engineer,Mid,,US,United States,2024,,US,2024,,,,,
LinkedIn,data analyst,Data Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,lead analytics engineer,Data Analyst,Lead,290000.0,US,United States,2024,,US,2024,,,,,
LinkedIn,principal analytics engineer,Data Analyst,Principal,300000.0,US,United States,2024,,US,2024,,,,,
LinkedIn,"director, product analytics",Data General,Director,300000.0,US,United States,2024,,US,2024,,,,,
LinkedIn,senior data scientist,Data Scientist,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,data engineer manager,Data Engineer,Manager,103000.0,US,United States,2024,,US,2024,,,,,
LinkedIn,applied researcher - machine learning,ML Engineer,,141500.0,US,United States,2024,,US,2024,,,,,
LinkedIn,"manager, financial planning & analytics",Financial Analyst,Manager,131950.0,US,United States,2024,,US,2024,,,,,
LinkedIn,data engineer general,Data Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,data engineer,Data Engineer,,111280.0,US,United States,2024,,US,2024,,,,,
LinkedIn,"generative ai engineer, senior",AI Engineer,Senior,158300.0,US,United States,2024,,US,2024,,,,,
LinkedIn,"sr. manager, business intelligence",BI Analyst,Manager,,US,United States,2024,,US,2024,,,,,
LinkedIn,data scientist lead – telematics (remote),Data Scientist,Lead,222545.0,US,United States,2024,,US,2024,,,,,
LinkedIn,data scientist lead – telematics (remote),Data Scientist,Lead,,US,United States,2024,,US,2024,,,,,
LinkedIn,data scientist lead – telematics (remote),Data Scientist,Lead,222545.0,US,United States,2024,,US,2024,,,,,
LinkedIn,data scientist lead – telematics (remote),Data Scientist,Lead,,US,United States,2024,,US,2024,,,,,
LinkedIn,data scientist lead – telematics (remote),Data Scientist,Lead,,US,United States,2024,,US,2024,,,,,
LinkedIn,data scientist lead – telematics (remote),Data Scientist,Lead,222545.0,US,United States,2024,,US,2024,,,,,
LinkedIn,founding data scientist,Data Scientist,,,US,United States,2024,,US,2024,,,,,
